master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sd_063_127,SD,063/127,ポケモン,悪,ヤブクロン,,D,
sd_064_127,SD,064/127,ポケモン,悪,ベロバー,,D,
sd_065_127,SD,065/127,ポケモン,悪,ギモー,,D,
sd_066_127,SD,066/127,ポケモン,悪,オーロンゲ,,D,
sd_067_127,SD,067/127,ポケモン,鋼,クチート,,D,
sd_068_127,SD,068/127,ポケモン,鋼,メルタン,,D,
sd_069_127,SD,069/127,ポケモン,鋼,メルメタル,,D,
sd_070_127,SD,070/127,ポケモン,鋼,アーマーガア,,D,
sd_071_127,SD,071/127,ポケモン,鋼,ゾウドウ,,D,
sd_072_127,SD,072/127,ポケモン,鋼,ダイオウドウ,,D,
sd_073_127,SD,073/127,ポケモン,鋼,ジュラルドンV,,D,
sd_074_127,SD,074/127,ポケモン,無,ケンタロス,,C,
sd_075_127,SD,075/127,ポケモン,無,イーブイV,,D,
sd_076_127,SD,076/127,ポケモン,無,ヒメグマ,,C,
sd_077_127,SD,077/127,ポケモン,無,リングマ,,C,
sd_078_127,SD,078/127,ポケモン,無,チルット,,D,
sd_079_127,SD,079/127,ポケモン,無,チルタリス,,D,
sd_080_127,SD,080/127,ポケモン,無,ザングース,,C,
sd_081_127,SD,081/127,ポケモン,無,ココガラ,,D,
sd_082_127,SD,082/127,ポケモン,無,アオガラス,,D,
sd_083_127,SD,083/127,ポケモン,無,ウールー,,D,
sd_084_127,SD,084/127,ポケモン,無,バイウールー,,D,
sd_085_127,SD,085/127,トレーナーズ,グッズ,エネルギーつけかえ,,F,
sd_086_127,SD,086/127,トレーナーズ,グッズ,エネルギー転送,,F,
sd_087_127,SD,087/127,トレーナーズ,グッズ,きずぐすり,,F,
sd_088_127,SD,088/127,トレーナーズ,グッズ,クイックボール,,D,
sd_089_127,SD,089/127,トレーナーズ,グッズ,クラッシュハンマー,,F,
sd_090_127,SD,090/127,トレーナーズ,グッズ,しんかのおこう,,D,
sd_091_127,SD,091/127,トレーナーズ,グッズ,スーパーボール,,F,
sd_092_127,SD,092/127,トレーナーズ,グッズ,たっぷりバケツ,,D,
sd_093_127,SD,093/127,トレーナーズ,グッズ,ツールスクラッパー,,D,
sd_094_127,SD,094/127,トレーナーズ,グッズ,ともだちてちょう,,D,
sd_095_127,SD,095/127,トレーナーズ,グッズ,ふしぎなアメ,,F,
sd_095_127,SD,095/127,トレーナーズ,グッズ,ふしぎなアメ,,F,
sd_096_127,SD,096/127,トレーナーズ,グッズ,ポケギア3.0,,D,
sd_097_127,SD,097/127,トレーナーズ,グッズ,ポケモンいれかえ,,F,
sd_098_127,SD,098/127,トレーナーズ,グッズ,ポケモンキャッチャー,,F,
sd_099_127,SD,099/127,トレーナーズ,グッズ,メタルソーサー,,D,
sd_100_127,SD,100/127,トレーナーズ,ポケモンのどうぐ,リセットスタンプ,,C,
sd_101_127,SD,101/127,トレーナーズ,グッズ,ロトムじてんしゃ,,D,
sd_102_127,SD,102/127,トレーナーズ,ポケモンのどうぐ,大きなおまもり,,D,
sd_103_127,SD,103/127,トレーナーズ,ポケモンのどうぐ,げんきのハチマキ,,D,
sd_104_127,SD,104/127,トレーナーズ,ポケモンのどうぐ,しあわせタマゴ,,D,
sd_105_127,SD,105/127,トレーナーズ,ポケモンのどうぐ,ふうせん,,D,
sd_106_127,SD,106/127,トレーナーズ,ポケモンのどうぐ,燃えるスカーフ,,D,
sd_107_127,SD,107/127,トレーナーズ,サポート,エール団のしたっぱ,,D,
sd_108_127,SD,108/127,トレーナーズ,サポート,エリカのおもてなし,,C,
sd_109_127,SD,109/127,トレーナーズ,サポート,オリーヴ,,D,
sd_110_127,SD,110/127,トレーナーズ,サポート,カスミのやる気,,C,
sd_111_127,SD,111/127,トレーナーズ,サポート,ダンペイ,,D,
sd_112_127,SD,112/127,トレーナーズ,サポート,ナツメの暗示,,C,
sd_113_127,SD,113/127,トレーナーズ,サポート,博士の研究 マグノリア博士,,D,
sd_114_127,SD,114/127,トレーナーズ,サポート,ビート,,D,
sd_115_127,SD,115/127,トレーナーズ,サポート,ポケモンごっこ,,D,
sd_116_127,SD,116/127,トレーナーズ,サポート,ポケモンセンターのお姉さん,,D,
sd_117_127,SD,117/127,トレーナーズ,サポート,ホップ,,D,
sd_118_127,SD,118/127,トレーナーズ,サポート,マサキの解析,,C,
sd_119_127,SD,119/127,トレーナーズ,サポート,マチスの作戦,,C,
sd_120_127,SD,120/127,トレーナーズ,サポート,マリィ,,D,
sd_122_127,SD,121/127,トレーナーズ,サポート,メイ,,C,
sd_122_127,SD,122/127,トレーナーズ,サポート,溶接工,,C,
sd_122_127,SD,124/127,トレーナーズ,サポート,ローラースケーター,,C,
sd_123_127,SD,123/127,トレーナーズ,サポート,レッドの挑戦,,C,
sd_125_127,SD,125/127,トレーナーズ,スタジアム,格闘道場,,C,
sd_126_127,SD,126/127,トレーナーズ,スタジアム,ターフスタジアム,,D,
sd_127_127,SD,127/127,エネルギー,無,ツインエネルギー,,D,
sd_DAR,SD,DAR,エネルギー,悪,基本悪エネルギー,,,
sd_FIG,SD,FIG,エネルギー,闘,基本闘エネルギー,,,
sd_FIR,SD,FIR,エネルギー,炎,基本炎エネルギー,,,
sd_GRA,SD,GRA,エネルギー,草,基本草エネルギー,,,
sd_LIG,SD,LIG,エネルギー,雷,基本雷エネルギー,,,
sd_MET,SD,MET,エネルギー,鋼,基本鋼エネルギー,,,
sd_PSY,SD,PSY,エネルギー,超,基本超エネルギー,,,
sd_WAT,SD,WAT,エネルギー,水,基本水エネルギー,,,
