master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s2_033_096,S2,033/096,ポケモン,雷,コリンク,C,D,
s2_034_096,S2,034/096,ポケモン,雷,ルクシオ,C,D,
s2_035_096,S2,035/096,ポケモン,雷,レントラー,R,D,
s2_036_096,S2,036/096,ポケモン,雷,ストリンダーV,RR,D,
s2_037_096,S2,037/096,ポケモン,雷,ストリンダーVMAX,RRR,D,
s2_038_096,S2,038/096,ポケモン,雷,モルペコ,C,D,
s2_039_096,S2,039/096,ポケモン,超,ピッピ,C,D,
s2_040_096,S2,040/096,ポケモン,超,ピクシー,R,D,
s2_041_096,S2,041/096,ポケモン,超,シンボラー,U,D,
s2_042_096,S2,042/096,ポケモン,超,スナバァ,C,D,
s2_043_096,S2,043/096,ポケモン,超,シロデスナ,U,D,
s2_044_096,S2,044/096,ポケモン,超,ミブリム,C,D,
s2_045_096,S2,045/096,ポケモン,超,テブリム,C,D,
s2_046_096,S2,046/096,ポケモン,超,ブリムオン,R,D,
s2_047_096,S2,047/096,ポケモン,超,マホミル,C,D,
s2_048_096,S2,048/096,ポケモン,超,マホイップ,U,D,
s2_049_096,S2,049/096,ポケモン,超,ドラパルトV,RR,D,
s2_050_096,S2,050/096,ポケモン,超,ドラパルトVMAX,RRR,D,
s2_051_096,S2,051/096,ポケモン,闘,ノズパス,C,D,
s2_052_096,S2,052/096,ポケモン,闘,アサナン,C,D,
s2_053_096,S2,053/096,ポケモン,闘,チャーレム,U,D,
s2_054_096,S2,054/096,ポケモン,闘,ドジョッチ,C,D,
s2_055_096,S2,055/096,ポケモン,闘,ナマズン,U,D,
s2_056_096,S2,056/096,ポケモン,闘,ガラルデスマス,C,D,
s2_057_096,S2,057/096,ポケモン,闘,ガラルデスバーン,U,D,
s2_058_096,S2,058/096,ポケモン,闘,タンドン,C,D,
s2_059_096,S2,059/096,ポケモン,闘,トロッゴン,C,D,
s2_060_096,S2,060/096,ポケモン,闘,セキタンザン,R,D,
s2_061_096,S2,061/096,ポケモン,闘,タイレーツV,RR,D,
s2_062_096,S2,062/096,ポケモン,闘,イシヘンジン,R,D,
s2_063_096,S2,063/096,ポケモン,悪,ドガース,C,D,
s2_064_096,S2,064/096,ポケモン,悪,ガラルマタドガス,R,D,
s2_065_096,S2,065/096,ポケモン,悪,ミカルゲ,U,D,
s2_066_096,S2,066/096,ポケモン,悪,ヤブクロン,C,D,
s2_067_096,S2,067/096,ポケモン,悪,ダストダス,U,D,
s2_068_096,S2,068/096,ポケモン,悪,バルチャイ,C,D,
s2_069_096,S2,069/096,ポケモン,悪,バルジーナ,U,D,
s2_070_096,S2,070/096,ポケモン,悪,カラマネロV,RR,D,
s2_071_096,S2,071/096,ポケモン,悪,カラマネロVMAX,RRR,D,
s2_072_096,S2,072/096,ポケモン,鋼,ハッサム,U,D,
s2_073_096,S2,073/096,ポケモン,鋼,ダイノーズ,U,D,
s2_074_096,S2,074/096,ポケモン,鋼,アイアント,C,D,
s2_075_096,S2,075/096,ポケモン,鋼,ダイオウドウV,RR,D,
s2_076_096,S2,076/096,ポケモン,鋼,ダイオウドウVMAX,RRR,D,
s2_077_096,S2,077/096,ポケモン,無,カビゴン,U,D,
s2_078_096,S2,078/096,ポケモン,無,ペラップ,C,D,
s2_079_096,S2,079/096,ポケモン,無,マメパト,C,D,
s2_080_096,S2,080/096,ポケモン,無,ハトーボー,C,D,
s2_081_096,S2,081/096,ポケモン,無,ケンホロウ,U,D,
s2_082_096,S2,082/096,ポケモン,無,ヌイコグマ,C,D,
s2_083_096,S2,083/096,ポケモン,無,キテルグマ,U,D,
s2_084_096,S2,084/096,ポケモン,無,ホシガリス,C,D,
s2_085_096,S2,085/096,ポケモン,無,ヨクバリス,U,D,
s2_086_096,S2,086/096,トレーナーズ,グッズ,回収ネット,U,D,
s2_087_096,S2,087/096,トレーナーズ,グッズ,きんのたま,U,D,
s2_088_096,S2,088/096,トレーナーズ,グッズ,ツールスクラッパー,U,D,
s2_089_096,S2,089/096,トレーナーズ,ポケモンのどうぐ,のろいのスコップ,U,D,
s2_090_096,S2,090/096,トレーナーズ,サポート,オリーヴ,U,D,
s2_091_096,S2,091/096,トレーナーズ,サポート,ダンペイ,U,D,
s2_092_096,S2,092/096,トレーナーズ,サポート,ボスの指令 サカキ,R,D,
s2_093_096,S2,093/096,トレーナーズ,スタジアム,ガラル鉱山,U,D,
s2_094_096,S2,094/096,エネルギー,雷,スピード雷エネルギー,U,D,
s2_095_096,S2,095/096,エネルギー,超,ホラー超エネルギー,U,D,
s2_096_096,S2,096/096,エネルギー,無,キャプチャーエネルギー,U,D,
s2_097_096,S2,097/096,ポケモン,草,ワタシラガV,SR,D,
s2_098_096,S2,098/096,ポケモン,炎,キュウコンV,SR,D,
s2_099_096,S2,099/096,ポケモン,水,ミロカロスV,SR,D,
s2_100_096,S2,100/096,ポケモン,雷,ストリンダーV,SR,D,
s2_101_096,S2,101/096,ポケモン,超,ドラパルトV,SR,D,
s2_102_096,S2,102/096,ポケモン,闘,タイレーツV,SR,D,
s2_103_096,S2,103/096,ポケモン,悪,カラマネロV,SR,D,
s2_104_096,S2,104/096,ポケモン,鋼,ダイオウドウV,SR,D,
s2_105_096,S2,105/096,トレーナーズ,サポート,オリーヴ,SR,D,
s2_106_096,S2,106/096,トレーナーズ,サポート,ボスの指令 サカキ,SR,D,
s2_107_096,S2,107/096,ポケモン,雷,ストリンダーVMAX,HR,D,
s2_108_096,S2,108/096,ポケモン,超,ドラパルトVMAX,HR,D,
s2_109_096,S2,109/096,ポケモン,悪,カラマネロVMAX,HR,D,
s2_110_096,S2,110/096,ポケモン,鋼,ダイオウドウVMAX,HR,D,
s2_111_096,S2,111/096,トレーナーズ,サポート,オリーヴ,HR,D,
s2_112_096,S2,112/096,トレーナーズ,サポート,ボスの指令 サカキ,HR,D,
s2_113_096,S2,113/096,ポケモン,鋼,ガラルニャイキング,UR,D,
s2_114_096,S2,114/096,トレーナーズ,グッズ,回収ネット,UR,D,
s2_115_096,S2,115/096,トレーナーズ,グッズ,ツールスクラッパー,UR,D,
