master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sa_kaminari_019_023,SA,019/023,トレーナーズ,サポート,エール団のしたっぱ,,D,
sa_kaminari_020_023,SA,020/023,トレーナーズ,サポート,博士の研究 マグノリア博士,,D,
sa_kaminari_021_023,SA,021/023,トレーナーズ,サポート,ポケモンごっこ,,D,
sa_kaminari_022_023,SA,022/023,トレーナーズ,サポート,ホップ,,D,
sa_kaminari_023_023,SA,023/023,トレーナーズ,サポート,マリィ,,D,
sa_kusa_-,SA,-,エネルギー,草,基本草エネルギー,,,
sa_kusa_001_023,SA,001/023,ポケモン,草,セレビィV,,D,
sa_kusa_002_023,SA,002/023,ポケモン,草,ロゼリア,,D,
sa_kusa_003_023,SA,003/023,ポケモン,草,モンメン,,D,
sa_kusa_004_023,SA,004/023,ポケモン,草,エルフーン,,D,
sa_kusa_005_023,SA,005/023,ポケモン,草,アイアント,,D,
sa_kusa_006_023,SA,006/023,ポケモン,草,サルノリ,,D,
sa_kusa_007_023,SA,007/023,ポケモン,草,バチンキー,,D,
sa_kusa_008_023,SA,008/023,ポケモン,草,ゴリランダー,,D,
sa_kusa_009_023,SA,009/023,ポケモン,草,サッチムシ,,D,
sa_kusa_010_023,SA,010/023,ポケモン,無,カビゴン,,D,
sa_kusa_011_023,SA,011/023,トレーナーズ,グッズ,エネルギー転送,,F,
sa_kusa_012_023,SA,012/023,トレーナーズ,グッズ,きずぐすり,,F,
sa_kusa_013_023,SA,013/023,トレーナーズ,グッズ,クイックボール,,D,
sa_kusa_014_023,SA,014/023,トレーナーズ,グッズ,スーパーボール,,F,
sa_kusa_015_023,SA,015/023,トレーナーズ,グッズ,ポケギア3.0,,D,
sa_kusa_016_023,SA,016/023,トレーナーズ,グッズ,ポケモンいれかえ,,F,
sa_kusa_017_023,SA,017/023,トレーナーズ,グッズ,ポケモンキャッチャー,,F,
sa_kusa_018_023,SA,018/023,トレーナーズ,グッズ,大きなおまもり,,D,
sa_kusa_019_023,SA,019/023,トレーナーズ,サポート,博士の研究 マグノリア博士,,D,
sa_kusa_020_023,SA,020/023,トレーナーズ,サポート,ポケモンごっこ,,D,
sa_kusa_021_023,SA,021/023,トレーナーズ,サポート,ポケモンセンターのお姉さん,,D,
sa_kusa_022_023,SA,022/023,トレーナーズ,サポート,ホップ,,D,
sa_kusa_023_023,SA,023/023,トレーナーズ,サポート,マリィ,,D,
sa_tou_-,SA,-,エネルギー,闘,基本闘エネルギー,,,
sa_tou_001_024,SA,001/024,ポケモン,闘,ディグダ,,D,
sa_tou_002_024,SA,002/024,ポケモン,闘,ダグトリオ,,D,
sa_tou_003_024,SA,003/024,ポケモン,闘,サイホーン,,D,
sa_tou_004_024,SA,004/024,ポケモン,闘,ヤジロン,,D,
sa_tou_005_024,SA,005/024,ポケモン,闘,レジロックV,,D,
sa_tou_006_024,SA,006/024,ポケモン,闘,ドロバンコ,,D,
sa_tou_007_024,SA,007/024,ポケモン,闘,バンバドロ,,D,
sa_tou_008_024,SA,008/024,ポケモン,闘,スナヘビ,,D,
sa_tou_009_024,SA,009/024,ポケモン,闘,サダイジャ,,D,
sa_tou_010_024,SA,010/024,ポケモン,闘,タタッコ,,D,
sa_tou_011_024,SA,011/024,ポケモン,闘,イシヘンジン,,D,
sa_tou_012_024,SA,012/024,トレーナーズ,グッズ,エネルギー転送,,F,
sa_tou_013_024,SA,013/024,トレーナーズ,グッズ,クイックボール,,D,
sa_tou_014_024,SA,014/024,トレーナーズ,グッズ,スーパーボール,,F,
sa_tou_015_024,SA,015/024,トレーナーズ,グッズ,ともだちてちょう,,D,
sa_tou_016_024,SA,016/024,トレーナーズ,グッズ,ポケギア3.0,,D,
sa_tou_017_024,SA,017/024,トレーナーズ,グッズ,ポケモンいれかえ,,F,
sa_tou_018_024,SA,018/024,トレーナーズ,グッズ,ポケモンキャッチャー,,F,
sa_tou_019_024,SA,019/024,トレーナーズ,グッズ,オボンのみ,,D,
sa_tou_020_024,SA,020/024,トレーナーズ,サポート,博士の研究 マグノリア博士,,D,
sa_tou_021_024,SA,021/024,トレーナーズ,サポート,ポケモンごっこ,,D,
sa_tou_022_024,SA,022/024,トレーナーズ,サポート,ポケモンセンターのお姉さん,,D,
sa_tou_023_024,SA,023/024,トレーナーズ,サポート,ホップ,,D,
sa_tou_024_024,SA,024/024,トレーナーズ,サポート,マリィ,,D,
