master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s1h_034_060,S1H,034/060,ポケモン,悪,ガラルマッスグマ,U,D,
s1h_035_060,S1H,035/060,ポケモン,悪,ガラルタチフサグマ,R,D,
s1h_036_060,S1H,036/060,ポケモン,悪,ヤミラミV,RR,D,
s1h_037_060,S1H,037/060,ポケモン,悪,スコルピ,C,D,
s1h_038_060,S1H,038/060,ポケモン,悪,ドラピオン,U,D,
s1h_039_060,S1H,039/060,ポケモン,鋼,クチート,C,D,
s1h_040_060,S1H,040/060,ポケモン,鋼,コマタナ,C,D,
s1h_041_060,S1H,041/060,ポケモン,鋼,キリキザン,C,D,
s1h_042_060,S1H,042/060,ポケモン,鋼,ゾウドウ,C,D,
s1h_043_060,S1H,043/060,ポケモン,鋼,ダイオウドウ,R,D,
s1h_044_060,S1H,044/060,ポケモン,鋼,ザマゼンタV,RR,D,
s1h_045_060,S1H,045/060,ポケモン,無,カビゴンV,RR,D,
s1h_046_060,S1H,046/060,ポケモン,無,カビゴンVMAX,RRR,D,
s1h_047_060,S1H,047/060,ポケモン,無,ホーホー,C,D,
s1h_048_060,S1H,048/060,ポケモン,無,ヨルノズク,U,D,
s1h_049_060,S1H,049/060,ポケモン,無,ヤレユータン,R,D,
s1h_050_060,S1H,050/060,ポケモン,無,ウールー,C,D,
s1h_051_060,S1H,051/060,ポケモン,無,バイウールー,C,D,
s1h_052_060,S1H,052/060,トレーナーズ,グッズ,クイックボール,U,D,
s1h_053_060,S1H,053/060,トレーナーズ,グッズ,ふしぎなアメ,U,F,
s1h_054_060,S1H,054/060,トレーナーズ,グッズ,メタルソーサー,U,D,
s1h_055_060,S1H,055/060,トレーナーズ,ポケモンのどうぐ,オボンのみ,U,D,
s1h_056_060,S1H,056/060,トレーナーズ,ポケモンのどうぐ,げんきのハチマキ,U,D,
s1h_057_060,S1H,057/060,トレーナーズ,ポケモンのどうぐ,しあわせタマゴ,U,D,
s1h_058_060,S1H,058/060,トレーナーズ,サポート,エール団のしたっぱ,U,D,
s1h_059_060,S1H,059/060,トレーナーズ,サポート,マリィ,R,D,
s1h_060_060,S1H,060/060,エネルギー,無,オーロラエネルギー,U,D,
s1h_061_060,S1H,061/060,ポケモン,炎,コータスV,SR,D,
s1h_062_060,S1H,062/060,ポケモン,雷,モルペコV,SR,D,
s1h_063_060,S1H,063/060,ポケモン,超,イエッサンV,SR,D,
s1h_064_060,S1H,064/060,ポケモン,悪,ヤミラミV,SR,D,
s1h_065_060,S1H,065/060,ポケモン,鋼,ザマゼンタV,SR,D,
s1h_066_060,S1H,066/060,ポケモン,無,カビゴンV,SR,D,
s1h_067_060,S1H,067/060,トレーナーズ,サポート,エール団のしたっぱ,SR,D,
s1h_068_060,S1H,068/060,トレーナーズ,サポート,マリィ,SR,D,
s1h_069_060,S1H,069/060,ポケモン,雷,モルペコVMAX,HR,D,
s1h_070_060,S1H,070/060,ポケモン,無,カビゴンVMAX,HR,D,
s1h_071_060,S1H,071/060,トレーナーズ,サポート,エール団のしたっぱ,HR,D,
s1h_072_060,S1H,072/060,トレーナーズ,サポート,マリィ,HR,D,
s1h_073_060,S1H,073/060,ポケモン,鋼,ザマゼンタV,UR,D,
s1h_074_060,S1H,074/060,トレーナーズ,グッズ,クイックボール,UR,D,
s1h_075_060,S1H,075/060,トレーナーズ,グッズ,メタルソーサー,UR,D,
